Time,Time Code,Country Name,Country Code,Access to electricity (% of population),Bank liquid reserves to bank assets ratio (%),"Birth rate, crude (per 1,000 people)",Gini index (World Bank estimate),"Life expectancy at birth, total (years)",Exports of goods and services (% of GDP),Taxes on exports (% of tax revenue),Multidimensional poverty index (scale 0-1),Poverty headcount ratio at national poverty lines (% of population),"Compulsory education, duration (years)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Mortality rate, infant (per 1,000 live births)","Inflation, consumer prices (annual %)",Consumer price index (2010 = 100),Crop production index (2014-2016 = 100),"Energy imports, net (% of energy use)","Goods imports (BoP, current US$)",Prevalence of anemia among pregnant women (%),"Prevalence of HIV, total (% of population ages 15-49)",Diabetes prevalence (% of population ages 20 to 79),Female genital mutilation prevalence (%),Human capital index (HCI) (scale 0-1),"Adjusted net enrollment rate, primary (% of primary school age children)",Adults (ages 15+) and children (ages 0-14) newly infected with HIV,"Immunization, measles (% of children ages 12-23 months)","Prevalence of overweight (modeled estimate, % of children under 5)",CO2 emissions from gaseous fuel consumption (% of total),Fossil fuel energy consumption (% of total),Fuel exports (% of merchandise exports),Fuel imports (% of merchandise imports),"Foreign direct investment, net (BoP, current US$)","Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net outflows (% of GDP)",Mobile cellular subscriptions (per 100 people),Agricultural land (% of land area),Total greenhouse gas emissions (% change from 1990),"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",Age dependency ratio (% of working-age population),Labor force with advanced education (% of total working-age population with advanced education),Labor force with intermediate education (% of total working-age population with intermediate education),Imports of goods and services (annual % growth),"International tourism, number of arrivals","International tourism, number of departures"
2004,YR2004,Mexico,MEX,98.597701,18.5749893172144,22.158,50,75.243,25.8403039526232,..,..,..,11,12085.7617953942,14.1,20.1,4.68840884843147,77.4154528387154,80.71,-52.0350665563957,197137414753,25.6,..,..,..,..,99.61885,..,96,7.2,23.9592508267828,88.7601843643367,12.3851888996988,3.82912739212105,-20484147695,3.18521616377124,0.566565630543216,36.79008756,54.8213688623679,14.9021325504903,..,60.7578281068791,80.9499969482422,58.5299987792969,6.48321775020678,99250000,128903000
2004,YR2004,"Micronesia, Fed. Sts.",FSM,53.8065376281738,..,27.042,..,65.282,15.5280640703308,..,..,..,..,2753.50459671882,11.01786731,37.8,2.27669698247305,74.4526673225655,88.76,..,..,36.4,..,..,..,..,..,..,85,..,0,..,..,15.830324002905,..,..,..,11.98780774,32.1428571428571,..,..,75.6792381328983,..,..,..,19299.9992370605,..
2004,YR2004,Moldova,MDA,99.1,32.6226254353469,10.263,35,67.665,51.1939123376623,0,..,..,9,4428.07283185412,10.62939084,18,12.5242768428228,58.178540778187,99.81,96.4609713294405,1592930000,31.9,0.4,..,..,..,96.6291,1300,96,7.7,46.2157809983897,89.2940717975204,1.60356015061864,20.9570766141155,-147790000,5.81198983204296,0.123929589160839,18.88214351,76.7031630170316,-67.6495339181821,..,41.4664858723934,..,..,3.60135175414796,69000,..
2004,YR2004,Monaco,MCO,100,..,25,..,..,..,..,..,..,..,..,52.49019668,3.7,..,..,..,..,..,16,..,..,..,..,..,..,96,..,..,..,..,..,..,..,..,47.01492537,..,..,..,..,..,..,..,250000,..
2004,YR2004,Mongolia,MNG,75.0130386352539,19.6920936169157,19.606,..,64.671,60.7877749189501,..,..,..,9,4963.62369205689,..,37.9,8.24115449417618,50.8125141877898,46.37,19.696471537381,971284240,27.7,0.1,..,..,..,92.85244,100,99,9.3,0,92.9924886972833,2.99444650595482,22.2914681869691,-92920000,4.66450219552693,..,17.17259035,73.4781405288499,-56.1778886218861,..,50.719033327477,..,..,..,305000,..
2004,YR2004,Montenegro,MNE,..,..,13.4,..,73.486,42.02204717619,..,..,..,9,7835.75936727885,25.3500686,10.2,..,..,..,..,..,21.9,0.1,..,..,..,..,100,..,17,..,..,..,..,..,..,..,78.64451417,..,..,..,49.8731820314333,..,..,..,188000,..
2004,YR2004,Morocco,MAR,78.2,16.962756234363,21.361,..,71.067,28.1075991337609,0,..,..,9,4553.55549404856,11.60793477,35.3,1.49344403381775,88.8388119912827,79.36,81.8993612529186,14274575619.5353,35.9,0.1,..,..,..,86.75596,1300,95,12.3,0.228600457200914,81.4904464612202,4.49350581169632,16.6095762594592,-862403291.0284,1.49821401864991,0.0518600800845235,31.00385739,67.3112256329823,75.7790544914233,..,58.5332501585848,..,..,9.77644111132054,5732000,1603000
2004,YR2004,Mozambique,MOZ,10.9140014648438,48.5637352738385,43.687,..,50.143,25.6970369885869,..,..,..,..,652.795863805118,0.679447835,91,..,57.2411129240673,67.98,-8.16079429948029,..,51.7,10.5,..,..,..,70.24087,150000,79,7.4,0.381679389312977,6.70588410893557,12.4214437884527,15.5203319828638,..,6.23124180546164,..,3.555903422,48.7504056562985,637.542999391504,..,93.5655387841213,..,..,1.5816200945078,711000,..
2004,YR2004,Myanmar,MMR,46.3459053039551,85.1715704726281,23.271,..,61.294,0.186736793884873,0,..,..,5,1550.91281503736,0.024337392,58.8,4.53421374129695,40.7165219987298,74.7,-36.4349797608593,1749960328.79457,49.4,0.8,..,..,..,89.08456,23000,86,3.7,41.5216750221174,30.1346938673784,..,..,-211364294.975748,2.0001628964787,..,0.190369571,16.9599951026905,-56.6035685791292,..,56.3480745287785,..,..,..,657000,..
2004,YR2004,Namibia,NAM,38.9239196777344,2.37585579700962,29.273,..,50.6,40.5886681703989,0,..,..,7,6499.01502370937,3.804715615,42.8,4.13663213144747,69.8119652966247,80.31,68.213007281867,2110287811.41884,30.9,13.3,..,..,..,91.53549,14000,70,4.1,0,63.1975457835325,0.50311393659037,3.58710633085009,-246101741.216571,3.44978505622293,-0.34782243025365,14.9965011,47.1522792697591,376.047309527573,..,77.3201558543921,..,..,-9.94911010910592,986000,..
2004,YR2004,Nauru,NRU,..,..,..,..,..,..,..,..,..,10,4390.34146405446,..,31.5,..,..,86.22,..,..,39.4,..,..,..,..,..,..,67,3,0,..,..,..,..,..,..,..,20,..,..,..,..,..,..,..,..
2004,YR2004,Nepal,NPL,37.2,9.87641753249772,27.037,..,64.729,16.6826952635217,1.09418138791439,..,..,..,1383.46721123906,0.449843651,49.3,2.84181131248977,64.1250704069399,70.59,9.77067875903613,1908001848.76539,48.5,0.2,..,..,..,80.51963,4000,73,1,0,9.70523830458501,..,..,417346.383904296,-0.00573755737053385,..,0.459406033,29.424485524939,21.1380584442346,..,78.0817092474151,..,..,8.48919156374875,385000,286000
2004,YR2004,Netherlands,NLD,100,..,11.9,29.8,79.0951219512195,62.6742441704485,0,..,..,13,35780.1066293166,68.52,4.6,1.26364739183177,91.1406916756894,98.18,17.5940246886786,266287905188.348,16.2,0.1,..,..,..,..,1100,96,3.3,45.4309747649678,94.0176796319096,5.86902375832662,10.8760291146275,11576218168.254,21.2913476384592,23.0528690300531,90.86900361,57.7428909952607,-1.38671826978489,..,47.9383437095412,79.8499984741211,71.6699981689453,6.36628363677536,9646000,17130000
2004,YR2004,New Caledonia,NCL,100,..,17.4,..,75.4707317073171,..,..,..,..,..,..,30.29804621,..,..,..,79.04,..,1472869816.68439,..,..,..,..,..,..,..,..,..,0,..,1.06246162894908,11.8729289702154,-16450658.6331288,..,..,50.0006441,12.9431072210066,..,..,52.4542637208837,..,..,..,177000,89000
2004,YR2004,New Zealand,NZL,100,..,14.2,..,79.5487804878049,29.5434106069527,0,..,..,10,25080.0399478,61.84762781,5.6,2.2902490284757,84.448962093315,83.87,23.5803326017891,22190033682.8869,14.7,0.1,..,..,..,..,200,83,..,22.975697760798,68.2581753988793,1.94341918955725,10.5374440610791,-1466137711.61376,2.2326303912504,0.821596516791153,74.18321268,45.1558998898637,22.1333330857049,..,51.0345729684511,..,..,13.3647177985092,2334000,1733000
2004,YR2004,Nicaragua,NIC,75.4633636474609,60.4720618439856,25.279,..,70.933,23.0598557398256,0,..,..,6,3198.37113180877,2.320664609,26,8.47021063584074,57.4176072747509,70.66,47.5416531415742,2027700000,25.8,0.2,..,..,..,99.19312,1000,84,6.7,0,47.5385988974889,1.05198721073589,20.1389524378716,-250000000,4.31364089201154,0,13.76762253,43.5183646335383,44.1337445455251,..,69.3216133373394,..,..,8.19015657684903,735000,701000
2004,YR2004,Niger,NER,9.94391918182373,19.6378333399374,52.202,..,52.668,14.2585696095611,..,..,..,..,840.656852222883,0.189933734,82.4,0.262543757292846,82.1228256629665,41.25,13.662915111293,589980204.249664,57.2,0.6,..,..,..,41.31954,3500,45,1.3,0,16.1164113346651,2.26423521417612,14.508685479194,-13270425.3656612,0.649159703570105,0.296264527186698,1.313592133,30.3718323202021,32.6457858827954,..,106.168411109291,..,..,6.61237709531366,57000,..
2004,YR2004,Nigeria,NGA,46.297119140625,17.3059310130896,42.717,..,47.72,20.2538033796441,..,..,..,9,3241.72444834771,1.286137641,98.1,14.9980338183251,52.0844651416705,77.53,-126.551663902389,15008992495.7497,58.6,1.3,..,..,..,67.924,120000,37,5.5,20.7319331777605,21.2808008698169,..,..,-1874060886.97608,1.37408617534323,0.191189075955921,6.759666327,73.3853596407435,76.4795753558488,..,86.7033959243984,..,..,-33.213866461944,2646000,..
2004,YR2004,North Macedonia,MKD,..,12.0919473460369,11.849,..,73.892,30.7041661621306,..,..,..,9,7080.6717879325,24.44,12.5,-0.448650206552057,86.3524999999999,82.9,41.8219328265632,2357279552.71,27.8,..,..,..,..,92.91026,..,96,14.2,1.21231979030144,85.0139072309955,4.68116805411458,12.9961865164063,-321867240.54,5.43995971632513,-0.22400547022323,47.91332045,49.6264254817145,-21.4782368384188,..,46.0641701661131,..,..,21.3629830049886,165000,..
2004,YR2004,Northern Mariana Islands,MNP,99.9912643432617,..,..,..,..,100.661157024793,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.76494428,6.52173913043478,94.7335281239595,..,..,..,..,14.4190871369294,536000,..
2004,YR2004,Norway,NOR,100,2.30457963215863,12.4,31.6,79.8414634146342,41.0909019528665,0,..,11.4,10,42514.6859892361,77.69,3.4,0.454498502220854,88.0010858745815,107.33,-764.518176254629,48574040735.6382,16.2,..,..,..,..,99.35243,..,89,..,21.7110920034394,55.8915559728855,63.6222202285939,4.38145650398779,2706323404.81144,1.85946265346505,2.88260231578813,98.40233621,2.84741159334582,8.99547332511508,..,52.8560372161148,86.9499969482422,74.9700012207031,9.00625853587387,3628000,2960000
2004,YR2004,Oman,OMN,100,5.50783572907594,22.004,..,73.851,57.0276119328141,..,..,..,..,36885.222343195,6.75885217,11.4,0.624969062631406,74.5839820690471,68.95,-559.384684905626,7872561768.53056,36,0.1,..,..,..,..,200,98,2,54.9659329140461,99.0136610532817,91.0888368510134,2.47824859905819,-69440832.2496749,0.448451797160245,0.168038144134987,32.96971561,4.75605815831987,30.2998461713719,..,56.4483058854989,..,..,18.5267581134337,1407000,..
2004,YR2004,Pakistan,PAK,70.5121536254883,14.6754815282958,32.239,32.5,63.736,14.2447319956961,..,..,51.7,12,3127.69078876793,6.164320985,77.8,7.44462469342738,51.1432278730536,78.99,20.7813039471689,16643000000,48.2,0.1,..,..,..,64.20929,1600,63,5.1,46.221578243424,59.8273544228405,2.41400103063988,21.3449205499513,-1062000000,1.03749376382738,0.05196748727579,3.206151798,46.7582503113325,68.6536401523276,..,80.2221506744071,..,..,-8.57760496789459,648000,..
2004,YR2004,Palau,PLW,..,..,12.6,..,..,41.2242669181808,..,..,..,12,11500.3350593663,26.97033263,23.6,4.96407576747222,77.4457831325301,..,..,..,36,..,..,..,..,..,..,99,..,0,..,..,..,..,4.14383100374002,..,19.75134645,9.34782608695652,..,..,..,..,..,..,89000,..
2004,YR2004,Panama,PAN,84.7195205688477,1.52644351108026,22.278,54.8,75.728,57.76765137464,..,..,..,11,9701.820754849,11.14086254,19.9,0.474723078204383,79.0282542860563,104.81,69.4330006972118,7615700000,26.7,..,..,..,..,98.59393,..,97,9.2,0,69.8574504087988,0.542242410267676,14.6039492591743,-1019100000,8.51173989668164,1.72379551237281,38.53810965,30.0322841000807,58.7656815831098,..,57.9308242666243,..,..,14.3578191674805,1004000,256000
2004,YR2004,Papua New Guinea,PNG,17.0423374176025,34.2842499550426,32.539,..,60.245,72.1640496028947,..,..,..,..,2176.6462489593,1.507912772,50,2.15893131266947,75.7575023615182,80.06,..,1460494194.58696,46.7,0.6,..,..,..,..,3800,77,6.4,5.63725490196078,..,19.9507275539953,16.8758138238773,-30226265.0292745,0.82866506400015,0.0589922865562223,0.760294889,2.25235172017842,-33.3984888594361,..,73.8355328671635,..,..,8.63220709369745,..,..
2004,YR2004,Paraguay,PRY,93.249876,50.9562622356995,24.444,52.3,71.464,45.6878246718486,..,..,48.8,9,7223.35677103696,3.452438431,25.6,4.32326492967491,66.8069398301956,53,-65.5645778910815,3016850000,27.1,0.6,..,..,..,96.20498,1400,91,8.1,0,31.1140685987254,45.9700928635756,17.9380797262567,-27679000,0.976461922292792,0.688871188755063,30.5214736,45.5749458847219,8.17057446896372,..,68.7973647747463,87.870002746582,75.3300018310547,9.36539437558591,2589000,..
2004,YR2004,Peru,PER,75.692357,..,22.32,49.9,72.581,22.91223375085,0,..,58.7,12,6084.89539826509,14.1,22.2,3.66247320092233,85.7395669542006,63.79,25.3794577061855,9582510665.99416,31.8,0.3,..,..,..,99.25454,4200,85,9.6,6.21982064842493,69.7494282415471,5.45456110464244,18.6735584408297,-1599038388.965,2.39489207548148,0,14.81511166,17.8953125,-5.21574691965867,..,60.9066633799027,85.0199966430664,73.9700012207031,10.4052069864785,1650000,1635000
2004,YR2004,Philippines,PHL,87.6,8.74713648172749,27.922,..,69.013,41.8268409907999,0,..,..,10,4115.76891114491,5.243628452,26.9,4.82921083627796,73.8589211618257,87.42,46.162087307456,34158000000,40.7,0.1,..,..,..,89.79918,1000,92,2.6,6.43132983463709,56.3830346446124,1.26222116928397,10.8147711626122,-109000000,0.623144811322432,0.508410378156646,38.8804914,38.4679880605024,48.3868247973057,..,69.0272909785698,..,..,3.29497589602087,2291000,1920000
2004,YR2004,Poland,POL,100,8.6724200999851,9.3,38,74.8463414634146,34.2354604213308,0,..,20.5,9,13342.6145646128,32.53,6.8,3.38264681884694,85.0275575766466,102.23,13.7471462499198,82361000000,..,..,..,..,..,93.81738,..,97,4.9,8.93814370896826,95.9787564750952,5.46211818637387,9.21799066745481,-11729000000,5.43608252571293,0.838461243329965,60.14669492,53.2987301276401,-13.1167744739808,..,42.9875146733427,78.2300033569336,64.9899978637695,8.55857780302789,61918000,37226000
2004,YR2004,Portugal,PRT,100,..,10.4,38.9,77.6707317073171,27.6670515552519,0,..,19.4,9,21460.0207763732,31.78,3.9,2.365362040973,89.7217675069332,95.95,84.9146177774547,58499146094.4806,19.9,..,..,..,..,..,..,95,6.2,11.9802555168409,82.7560909971743,2.39441970699357,9.16889589130817,5698487530.30304,1.31466041462208,4.33053046502736,100.9567353,42.2908196721311,45.8606830325749,..,48.3093374301431,86.1399993896484,64.7200012207031,7.41951578442411,10639000,..
2004,YR2004,Puerto Rico,PRI,100,..,13.16,..,78.1758536585366,68.5739714691732,..,..,..,16,28981.3984680756,22.13073823,..,..,..,134.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.73926292,23.5625704622322,5.364560317711,..,52.8511014257504,..,..,..,4889000,1361000
2004,YR2004,Qatar,QAT,100,5.21354401875158,16.331,..,78.083,64.1682249463259,..,..,..,9,113857.351721017,20.70164785,9.3,6.79933665008281,67.6359229384182,66.28,-405.574294522309,..,29.2,..,..,..,..,95.56771,..,99,11.1,76.5263427546751,100,87.601550193793,0.501404351799048,..,3.77817958307362,1.37996183946257,65.08839373,5.56416881998277,167.659706428871,..,30.7957816661516,..,..,..,..,..
2004,YR2004,Romania,ROU,100,67.1196999195027,10.1,..,71.5609756097561,25.743936265036,0,..,..,10,8982.84504179288,15,16.4,11.8743635936399,67.9663855949141,112.87,26.6823787431368,30138000000,27.3,0.1,..,..,..,98.9322,1000,97,10.7,32.9410429122834,84.4800892610131,6.72753084722976,11.9753207756839,-6373000000,8.59379835488661,0.0933673575728795,47.34193365,61.4347826086956,-43.4317623015755,..,45.3566830098863,80.0500030517578,68.2099990844727,24.9408459478726,6600000,6972000
2004,YR2004,Russian Federation,RUS,100,16.6706021251476,11.2,40.3,65.4709756097561,34.4178910548533,29.0933855078622,..,17.6,9,10226.7661539289,12.8593889,12.8,10.8886157326216,54.5315199244747,71.73,-81.0826340821091,94244360000,25.6,..,..,..,..,..,..,98,..,49.5574512303703,90.690420262759,54.6966789645053,1.85470806625085,-1620960000,2.60618528059526,2.33191722262168,51.16733273,13.1846021330511,-32.8380158368562,..,41.6632583400525,..,..,23.2993391727401,22064000,24507000
2004,YR2004,Rwanda,RWA,8.95247840881348,14.5641488298814,37.432,..,53.595,10.4108534871061,..,..,..,6,845.006577288207,0.430854243,75.3,12.2507102894392,59.3835186222589,79.02,..,..,24.4,3.6,..,..,..,..,14000,84,7.8,0,..,0.0207021893929761,14.8377392014781,..,0.324021604076835,..,1.581367669,73.6068098905553,73.2920818281197,..,84.1310271960807,..,..,20.9792428919987,..,..
2004,YR2004,Samoa,WSM,91.0859298706055,23.8976659354743,29.638,..,70.089,28.1963401324186,..,..,..,8,4513.22705409844,3.07552941,16.1,16.3131507905901,75.012435748632,85.18,..,155377338.63445,40.9,..,..,..,..,..,..,25,6.2,0,0,0.28703178042822,14.255281375651,-1874838.48702831,0.590249153838393,0.144199072857975,8.959068257,15.1943462897526,8.85966344292939,..,80.1937241448895,..,..,..,..,54000
2004,YR2004,San Marino,SMR,100,..,10.4,..,..,..,0,..,..,10,62180.6248309276,50.56634304,3.9,1.43083868527342,85.9459158148515,..,..,..,16.2,..,..,..,..,93.89214,..,94,..,..,..,..,..,..,..,..,59.03593642,16.6666666666667,..,..,..,..,..,..,2812000,..
2004,YR2004,Sao Tome and Principe,STP,55.0247917175293,24.077786028769,39.157,..,64.02,..,..,..,..,6,2087.58359779225,13.32285269,45.1,13.2858860871796,33.4367162633182,74.22,..,38365325.112,54.5,..,..,..,..,98.09663,..,91,4.4,0,0,..,14.6726097068412,-3501000,3.05543875986455,0,5.037824336,51.0416666666667,74.4190073146685,..,89.6606175748529,..,..,..,10600.0003814697,..
2004,YR2004,Saudi Arabia,SAU,100,..,24.61,..,73.159,50.9853055272008,..,..,..,9,44601.7864112039,10.234533,14.9,0.515506766998062,76.8783294660169,142.42,-352.902735521209,41050400000,31.2,..,..,..,..,..,..,97,3.9,30.1496132289592,99.9956219627523,89.8201774712183,0.231628067762395,334320000,-0.129209660643077,0.0304298954018087,39.66580269,80.8065348957292,..,..,60.4153784244071,..,..,14.9395162121765,11083000,4234000
2004,YR2004,Senegal,SEN,36.8,16.2057606793153,38.626,..,59.912,27.1386800048886,..,..,..,11,2204.70329894564,4.38602398,56.1,0.514781781022991,85.6304782132255,65.38,54.0780906464892,2492374756.83014,59.8,0.7,..,..,..,63.68501,4600,57,3.1,0.490539593552908,54.5728908406231,19.4159848839727,18.3260191749186,-64080339.2335558,1.35317692394112,0.722926560567885,10.37285283,45.1202410014024,346.484587445503,..,89.2052495389798,..,..,0.537796755830414,677000,..
2004,YR2004,Serbia,SRB,100,24.8759903328359,10.5,..,72.6829268292683,25.1366019250236,..,..,..,8,8480.52519670659,23.5,8.4,11.0263627183464,56.1625248329823,..,33.2264066779888,..,27.3,0.1,..,..,..,..,200,89,16.8,..,90.4094024713891,2.40451085264827,14.9833731953095,..,..,..,51.17181283,..,..,..,50.2212511397694,..,..,30.9234765114778,392000,..
2004,YR2004,Seychelles,SYC,95.4107208251953,10.1969167179842,17.4,..,72.6609756097561,74.0100275123175,..,..,..,10,13786.2865429366,24.27213922,11.8,3.85730391367399,53.6165788192322,112.38,..,451409175.509091,29.5,..,..,..,..,99.36374,..,99,12.4,0,0,0,26.2839521334279,-30414852.1,4.52924455440071,0.905495002924012,62.21207648,8.69565217391304,..,..,48.6250270309234,..,..,..,126000,48000
2004,YR2004,Sierra Leone,SLE,16.8,11.0932994394615,42.604,..,43.467,16.4706925608544,..,..,..,9,875.879758486276,0.203007681,128.2,..,..,69.73,..,274315534.83179,56,1.6,..,..,..,..,6200,76,5.5,0,..,..,..,-61153314.1933298,4.2217305996686,0,..,52.2683568855639,120.239222541649,..,89.0721739160691,..,..,-5.4233914027616,..,28000
2004,YR2004,Singapore,SGP,100,..,10.3,..,79.490243902439,213.951695442646,0,..,..,6,54301.6977533512,62,2.4,1.66272719863073,87.5794303570314,70.23,98.7137424288612,166005145261.439,17.7,0.2,..,..,..,..,500,95,3.2,42.5241468126207,98.7137391727025,10.0011141121373,14.8664240333422,-11251675069.5419,21.2023725102097,11.4213264930522,95.53498948,1.1611030478955,..,..,32.9234609207965,..,..,22.6232889995778,8329000,5165000
2004,YR2004,Sint Maarten (Dutch part),SXM,100,..,..,..,..,..,..,..,..,12,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1823000,..
2004,YR2004,Slovak Republic,SVK,100,..,10,27.1,73.9585365853659,69.0463247537288,0,..,13.3,10,15213.7251872718,52.89,7.1,7.54850088183419,84.5113365485892,98.05,64.8452027566005,36297647499.0725,25.4,..,..,..,..,82.29628,..,99,..,32.4973975584366,72.216145118193,6.40910906998355,12.5158902374538,-4059377511.5885,7.08766083684688,0.00718843215831181,79.1787946,40.2079002079002,-33.0808818924262,..,40.6584683007368,81.1900024414063,73.9700012207031,22.570514754277,..,..
2004,YR2004,Slovenia,SVN,100,..,9,24.8,77.2073170731707,55.0547884264148,0,..,..,9,22742.0896727179,40.81,3.7,3.59297594249513,84.7410938948484,122.37,51.4868715382645,17255900000,23.3,..,..,..,..,99.595,..,94,..,13.0647414997671,69.2959299153542,1.59552100048804,8.26405035032559,-281500000,2.21736097143392,1.39939856354682,92.8859695,24.428997020854,10.4437737674308,..,41.744245800222,79.7900009155273,66.6699981689453,13.9681626281389,1499000,..
2004,YR2004,Solomon Islands,SLB,16.4974212646484,78.1591841536846,34.604,..,68.845,29.1801075268817,..,..,..,..,1622.58526434904,0.649672673,24.3,6.98584202682568,61.2829647650451,77.18,..,121412036.466767,51.5,..,..,..,..,..,..,87,3.1,0,0,0,2.4227277378775,-5666681.92465285,-0.755827689944612,-2.18100961875675,0.654251874,2.96534476598785,-25.0828440474823,..,80.016881281407,..,..,..,5599.99990463257,..
2004,YR2004,Somalia,SOM,11.5299854278564,..,46.949,..,52.043,..,..,..,..,..,..,1.053454744,103.6,..,..,110.59,..,..,50.9,0.3,..,..,..,..,1800,40,4.7,0,..,..,..,..,..,..,4.935715757,70.7383555966462,18.043617628221,..,102.11944992905,..,..,..,..,..
2004,YR2004,South Africa,ZAF,80.9,3.66834602644474,22.902,..,53.444,25.467096205328,0.000278897240311807,..,..,9,9131.26858121045,8.425118683,48.3,-0.692030138335916,72.7559259259259,87.43,-22.6924813828681,48518409667.7042,32.5,15.9,..,..,..,94.32623,540000,63,11.9,1.41487533294778,86.9948355294109,9.10044404774694,14.4071352845764,604002318.590682,0.30684716022208,0.571076674282217,44.06489862,80.4622905143064,35.3697253430981,..,56.2653257229743,83.9800033569336,58.7099990844727,15.5083140739272,6815000,..
2004,YR2004,South Sudan,SSD,..,..,40.855,..,51.095,..,..,..,..,..,..,..,90.2,..,..,..,..,..,43.2,2.5,..,..,..,..,14000,..,9.2,..,..,..,..,..,..,..,..,..,..,..,90.8680195859744,..,..,..,..,..
2004,YR2004,Spain,ESP,100,..,10.6,33.3,79.8707317073171,25.4119848226223,..,..,20.1,10,26121.974566232,44.01,3.9,3.03920165014928,86.064670544112,96.61,76.5924583516249,256922088563.132,18.3,0.4,..,..,..,..,4800,97,..,16.9851884662338,81.8320256341566,3.78571549652604,11.1979063484555,36894546042.4964,2.36794580181851,5.82542638301604,89.18046164,58.2375095156056,43.5545898254604,..,44.7850716315454,82.620002746582,66.9899978637695,9.66770077307216,85981000,..
2004,YR2004,Sri Lanka,LKA,75.8948135375977,10.1035342704231,18.592,..,74.337,35.3309027324412,0,..,..,9,5218.68123604536,1.44615998,15.4,7.57592582995856,52.1780553441436,71.13,45.8386844408113,7199829000,34.6,0.1,..,..,..,96.84556,500,96,1.1,0,45.7968682282372,0.150369711535244,14.4497296320203,-227010000,1.12667735136244,0.0280217434037308,11.40527441,36.8362302663052,38.1681749042143,..,48.024540407548,..,..,9.01094849081699,681000,680000
2004,YR2004,St. Kitts and Nevis,KNA,96.0083160400391,8.65842070171202,..,..,..,..,0,..,..,12,17895.2222414081,24.73767754,16.5,2.31455462238093,78.7408458678049,608.15,..,160819499.259259,21.3,..,..,..,..,97.66086,..,98,..,0,0,0,9.91837680762498,-55771474.0740741,11.0024608550156,0,62.60253864,30.8846153846154,..,..,..,..,..,..,383000,..
2004,YR2004,St. Lucia,LCA,91.403694152832,10.6262989458247,15.037,..,73.966,..,0,..,..,10,10571.102923147,21.39521236,15.8,1.46036814425244,84.0144119032603,198.22,..,348013136.666667,22,..,..,..,..,95.00321,..,95,6,0,0,0,13.0089183199935,-76520285.1851852,7.17377673611111,0,62.41657191,18.1967213114754,69.1131425986859,..,56.1644100020267,..,..,..,791000,..
2004,YR2004,St. Martin (French part),MAF,..,..,17.4,..,77.5219512195122,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,St. Vincent and the Grenadines,VCT,85.1112289428711,8.97860202129641,18.177,..,71.208,35.3500181078593,0,..,..,..,8139.55947984067,7.371165842,18.9,2.96003946719292,78.574937524077,81.07,..,198974420,25.5,..,..,..,..,99.32057,..,99,..,0,0,0,11.019184378942,-65686166.6666667,12.5841568435788,0,66.35210852,17.9487179487179,84.8130629793684,..,56.6123515233738,..,..,..,262000,..
2004,YR2004,Sudan,SDN,35.8408203125,20.5159742493339,38.126,..,60.092,17.7579629109949,..,..,..,..,2247.83313613992,0.791561615,59.1,8.41800638593677,55.2851538917053,93.9,-83.9217348387043,3586180000,41.2,0.2,..,..,..,..,5000,67,3.6,0,20.2767166130283,82.4299602575403,1.62556587484391,-1511070000,7.04216287250839,0,2.801567744,..,424.114804808839,..,87.6501186702105,..,..,38.6966262150005,61000,..
2004,YR2004,Suriname,SUR,95.1717147827148,17.18312231119,22.404,..,68.555,..,..,..,..,6,9769.86504920727,6.076047814,24.1,9.98632511974879,62.7388138914057,61.83,-21.754050129702,..,27.8,1.3,..,..,..,..,500,86,3.6,0.469483568075117,77.4173432744372,2.11062852087501,13.9248847298422,..,-2.51332036478539,..,43.10878121,0.496794871794872,-68.8289476084439,..,59.901017357591,..,..,..,..,..
2004,YR2004,Sweden,SWE,100,0.394815854930194,11.2,26.1,80.4975609756098,42.6906424082589,0,..,..,9,33830.5548935291,83.89,3.1,0.373659828721796,92.2874531293479,93.58,34.7130237463027,98735000252.472,17.6,..,..,..,..,96.88686,..,96,..,3.71267150928168,34.8320103545523,3.84503652460961,9.70928152046424,11329162031.6876,4.37648926549524,7.31822678789367,97.7125802,7.75941901837501,0.650858037001822,..,53.5496765198649,83.3300018310547,77.7099990844727,6.83670366713839,4676000,..
2004,YR2004,Switzerland,CHE,100,..,9.9,..,81.0878048780488,51.4710395055747,0,..,..,11,39173.2347495347,67.8,4.4,0.802882618129791,94.6011139313128,111.3,53.7222308463318,123532470683.356,13.1,0.2,..,..,..,..,500,82,..,15.3504397497507,53.9655648887586,1.85628442811306,5.45055139907068,24211612621.7696,1.80186413788544,7.94439154740056,85.67706623,39.3016194331984,-2.07689548032733,..,47.4942371536279,83.5100021362305,69.6399993896484,3.923281178802,..,..
